# species: Clogmia albipunctata
#
# mRNA expression data from the gap genes hunchback (hb), Kruppel (Kr),
# giant (gt) and knirps-like (knl).
#
# Data format in this file:
# lineage = 2^mitotic cycle + nucleus position, with the mitotic cycle ranging
# from C10 to C14, and nucleus position from 35 to 88 (depending on
# the number of mitotic cycles). As a small example: in cycle C10,
# nucleus 8 has the lineage number 1032.
#
# time = time starting at C13, in minutes
# hb, Kr, gt, kni = expression levels per gene
#
# lineage time hb Kr gt kni

8204	65.000	122.23	0.00	88.57	0.00
8205	65.000	124.20	0.00	90.00	0.00
8206	65.000	126.17	0.00	91.43	0.00
8207	65.000	128.15	0.00	92.86	0.00
8208	65.000	130.12	0.00	94.29	0.00
8209	65.000	132.09	0.00	95.72	0.00
8210	65.000	134.06	0.00	97.14	0.00
8211	65.000	136.03	0.00	98.57	0.00
8212	65.000	138.00	0.00	100.00	0.00
8213	65.000	139.97	0.00	101.43	0.00
8214	65.000	141.95	0.00	102.86	0.00
8215	65.000	143.92	0.00	104.29	0.00
8216	65.000	145.89	0.00	105.72	0.00
8217	65.000	147.86	0.00	107.14	0.00
8218	65.000	149.83	0.00	108.57	0.00
8219	65.000	151.80	0.00	110.00	0.00
8220	65.000	153.77	0.00	111.43	0.00
8221	65.000	155.75	0.00	112.86	0.00
8222	65.000	157.72	0.00	114.29	0.00
8223	65.000	159.69	0.00	115.72	0.00
8224	65.000	161.66	0.00	117.14	0.00
8225	65.000	163.63	0.00	118.57	0.00
8226	65.000	165.60	0.00	120.00	0.00
8227	65.000	167.57	0.00	121.43	0.00
8228	65.000	169.55	0.00	121.60	0.00
8229	65.000	171.52	0.00	116.46	0.00
8230	65.000	173.49	0.00	106.61	0.00
8231	65.000	175.46	0.00	93.12	0.00
8232	65.000	177.43	0.00	77.11	0.00
8233	65.000	179.40	0.00	59.76	0.00
8234	65.000	181.38	0.00	42.31	0.00
8235	65.000	183.35	0.00	26.04	0.00
8236	65.000	185.32	0.00	12.30	0.00
8237	65.000	187.29	0.00	2.50	0.00
8238	65.000	189.26	0.00	0.00	0.00
8239	65.000	191.23	0.00	0.00	0.00
8240	65.000	193.20	0.00	0.00	0.00
8241	65.000	195.18	0.00	0.00	0.00
8242	65.000	195.07	0.00	0.00	0.00
8243	65.000	191.25	0.00	0.00	0.00
8244	65.000	185.33	0.00	0.00	0.00
8245	65.000	177.60	0.00	0.00	0.00
8246	65.000	168.34	0.00	0.00	0.00
8247	65.000	157.80	0.00	0.00	0.00
8248	65.000	146.24	0.00	0.00	0.00
8249	65.000	133.93	4.86	0.00	0.00
8250	65.000	121.08	19.11	0.00	0.00
8251	65.000	107.94	39.91	0.00	0.00
8252	65.000	94.71	64.54	0.00	0.00
8253	65.000	81.62	90.36	0.00	0.00
8254	65.000	68.87	114.86	0.00	0.00
8255	65.000	56.65	135.62	0.00	0.00
8256	65.000	45.14	150.37	0.00	0.00
8257	65.000	34.52	155.25	0.00	0.00
8258	65.000	24.96	153.41	0.00	0.00
8259	65.000	16.61	151.56	0.00	0.00
8260	65.000	9.61	149.71	0.00	0.00
8261	65.000	4.12	147.86	0.00	0.00
8262	65.000	0.25	146.01	0.00	3.53
8263	65.000	0.00	144.16	0.00	13.80
8264	65.000	0.00	142.31	0.00	28.95
8265	65.000	0.00	140.47	0.00	47.18
8266	65.000	0.00	138.62	0.00	66.77
8267	65.000	0.00	136.77	0.00	86.09
8268	65.000	0.00	130.28	0.00	103.60
8269	65.000	0.00	115.74	0.00	117.82
8270	65.000	0.00	95.84	0.00	127.38
8271	65.000	0.00	73.15	0.00	129.38
8272	65.000	0.00	50.10	0.00	127.53
8273	65.000	0.00	29.00	0.00	125.68
8274	65.000	0.00	12.01	0.00	123.83
8275	65.000	0.00	1.18	0.00	121.98
8276	65.000	0.00	0.00	0.00	120.14
8277	65.000	0.00	0.00	0.00	118.29
8278	65.000	0.00	0.00	0.00	116.44
8279	65.000	0.00	0.00	0.00	114.59
8280	65.000	0.00	0.00	0.00	112.16
8281	65.000	0.00	0.00	0.00	101.56
8282	65.000	0.00	0.00	0.00	83.42
8283	65.000	0.00	0.00	0.00	61.36
8284	65.000	0.00	0.00	0.00	38.78
8285	65.000	0.00	0.00	0.00	18.85
8286	65.000	0.00	0.00	0.00	4.54
8287	65.000	0.00	0.00	0.00	0.00
8288	65.000	0.00	0.00	0.00	0.00
8289	65.000	0.00	0.00	0.00	0.00
8290	65.000	0.00	0.00	0.00	0.00
8291	65.000	0.00	0.00	0.00	0.00


8192	95.000	98.40	0.00	0.00	0.00
8193	95.000	100.37	0.00	0.00	0.00
8194	95.000	102.34	0.00	0.00	0.00
8195	95.000	104.31	0.00	0.00	0.00
8196	95.000	106.27	0.00	0.00	0.00
8197	95.000	108.24	0.00	0.00	0.00
8198	95.000	110.21	0.00	0.00	0.00
8199	95.000	112.18	0.00	0.00	0.00
8200	95.000	114.15	0.00	0.00	0.00
8201	95.000	116.11	0.00	0.00	0.00
8202	95.000	118.08	0.00	0.00	0.00
8203	95.000	120.05	0.00	0.00	0.00
8204	95.000	122.02	0.00	0.00	0.00
8205	95.000	123.99	0.00	0.00	0.00
8206	95.000	125.95	0.00	0.00	0.00
8207	95.000	127.92	0.00	0.00	0.00
8208	95.000	129.89	0.00	0.34	0.00
8209	95.000	131.86	0.00	11.96	0.00
8210	95.000	133.83	0.00	36.29	0.00
8211	95.000	135.79	0.00	67.72	0.00
8212	95.000	137.76	0.00	100.29	0.00
8213	95.000	139.73	0.00	127.71	0.00
8214	95.000	141.70	0.00	141.95	0.00
8215	95.000	143.67	0.00	143.92	0.00
8216	95.000	145.63	0.00	145.89	0.00
8217	95.000	147.60	0.00	147.86	0.00
8218	95.000	149.57	0.00	149.83	0.00
8219	95.000	151.54	0.00	151.80	0.00
8220	95.000	153.51	0.00	153.77	0.00
8221	95.000	155.47	0.00	155.75	0.00
8222	95.000	157.44	0.00	157.72	0.00
8223	95.000	159.41	0.00	159.69	0.00
8224	95.000	161.38	0.00	161.66	0.00
8225	95.000	163.35	0.00	163.63	0.00
8226	95.000	165.31	0.00	165.60	0.00
8227	95.000	167.28	0.00	167.57	0.00
8228	95.000	169.25	0.00	169.55	0.00
8229	95.000	171.22	0.00	166.34	0.00
8230	95.000	173.19	0.00	153.34	0.00
8231	95.000	175.16	0.00	132.87	0.00
8232	95.000	177.12	0.00	107.35	0.00
8233	95.000	179.09	0.00	79.36	0.00
8234	95.000	181.06	0.00	51.57	0.00
8235	95.000	183.03	0.00	26.78	0.00
8236	95.000	185.00	0.00	7.91	0.00
8237	95.000	186.96	0.00	0.00	0.00
8238	95.000	188.93	0.00	0.00	0.00
8239	95.000	190.90	0.00	0.00	0.00
8240	95.000	191.74	0.00	0.00	0.00
8241	95.000	190.47	0.00	0.00	0.00
8242	95.000	185.35	0.00	0.00	0.00
8243	95.000	176.75	0.00	0.00	0.00
8244	95.000	166.82	0.00	0.00	0.00
8245	95.000	155.82	1.22	0.00	0.00
8246	95.000	143.97	11.28	0.00	0.00
8247	95.000	131.50	29.33	0.00	0.00
8248	95.000	118.63	52.79	0.00	0.00
8249	95.000	105.56	79.17	0.00	0.00
8250	95.000	92.50	106.11	0.00	0.00
8251	95.000	79.63	131.32	0.00	0.00
8252	95.000	67.15	152.62	0.00	0.00
8253	95.000	55.22	167.94	0.00	0.00
8254	95.000	44.01	173.85	0.00	0.00
8255	95.000	33.68	171.85	0.00	0.00
8256	95.000	24.39	169.85	0.00	0.00
8257	95.000	16.27	167.85	0.00	0.00
8258	95.000	9.47	165.85	0.00	0.00
8259	95.000	4.10	163.86	0.00	0.00
8260	95.000	0.29	161.86	0.00	0.00
8261	95.000	0.00	159.86	0.00	0.00
8262	95.000	0.00	157.86	0.00	0.21
8263	95.000	0.00	155.86	0.00	8.15
8264	95.000	0.00	152.16	0.00	25.10
8265	95.000	0.00	139.30	0.00	47.79
8266	95.000	0.00	119.03	0.00	73.08
8267	95.000	0.00	94.33	0.00	98.00
8268	95.000	0.00	68.03	0.00	119.72
8269	95.000	0.00	42.80	0.00	135.57
8270	95.000	0.00	21.19	0.00	141.88
8271	95.000	0.00	5.59	0.00	139.88
8272	95.000	0.00	0.00	0.00	137.88
8273	95.000	0.00	0.00	0.00	135.88
8274	95.000	0.00	0.00	0.00	133.88
8275	95.000	0.00	0.00	0.00	131.88
8276	95.000	0.00	0.00	0.00	129.89
8277	95.000	0.00	0.00	0.00	127.89
8278	95.000	0.00	0.00	0.00	125.89
8279	95.000	0.00	0.00	0.00	123.64
8280	95.000	0.00	0.00	0.00	113.86
8281	95.000	0.00	0.00	0.00	95.89
8282	95.000	0.00	0.00	0.00	73.28
8283	95.000	0.00	0.00	0.00	49.36
8284	95.000	0.00	0.00	0.00	27.24
8285	95.000	0.00	0.00	0.00	9.84
8286	95.000	0.00	0.00	0.00	0.00
8287	95.000	0.00	0.00	0.00	0.00
8288	95.000	0.00	0.00	0.00	0.00
8289	95.000	0.00	0.00	0.00	0.00
8290	95.000	0.00	0.00	0.00	0.00
8291	95.000	0.00	0.00	0.00	0.00


8192	125.000	85.89	0.00	0.00	0.00
8193	125.000	87.60	0.00	0.00	0.00
8194	125.000	89.32	0.00	0.00	0.00
8195	125.000	91.04	0.00	0.00	0.00
8196	125.000	92.76	0.00	0.00	0.00
8197	125.000	94.47	0.00	0.00	0.00
8198	125.000	96.19	0.00	0.00	0.00
8199	125.000	97.91	0.00	0.00	0.00
8200	125.000	99.63	0.00	0.00	0.00
8201	125.000	101.35	0.00	0.00	0.00
8202	125.000	103.06	0.00	0.00	0.00
8203	125.000	104.78	0.00	0.00	0.00
8204	125.000	106.50	0.00	0.00	0.00
8205	125.000	108.22	0.00	0.00	0.00
8206	125.000	109.93	0.00	0.00	0.00
8207	125.000	111.65	0.00	0.00	0.00
8208	125.000	113.37	0.00	0.00	0.00
8209	125.000	115.09	0.00	7.90	0.00
8210	125.000	116.81	0.00	30.46	0.00
8211	125.000	118.52	0.00	61.31	0.00
8212	125.000	120.24	0.00	93.65	0.00
8213	125.000	121.96	0.00	120.26	0.00
8214	125.000	123.68	0.00	131.66	0.00
8215	125.000	125.39	0.00	133.49	0.00
8216	125.000	127.11	0.00	135.32	0.38
8217	125.000	128.83	0.00	125.36	12.77
8218	125.000	130.55	0.00	91.68	38.34
8219	125.000	132.26	0.00	48.67	70.88
8220	125.000	133.98	0.00	11.96	103.83
8221	125.000	135.70	0.00	0.00	130.30
8222	125.000	137.42	0.00	0.00	141.00
8223	125.000	139.14	0.00	10.94	142.76
8224	125.000	140.85	0.00	58.65	144.53
8225	125.000	142.57	0.00	116.99	146.29
8226	125.000	144.29	0.00	153.60	148.05
8227	125.000	146.01	0.00	155.43	145.38
8228	125.000	147.72	0.00	157.26	134.79
8229	125.000	149.44	0.00	159.09	118.05
8230	125.000	151.16	0.00	160.92	97.04
8231	125.000	152.88	0.00	160.35	73.73
8232	125.000	154.59	0.00	144.22	50.17
8233	125.000	156.31	0.00	115.38	28.53
8234	125.000	158.03	0.00	79.89	11.05
8235	125.000	159.75	0.00	44.13	0.07
8236	125.000	161.47	0.00	14.73	0.00
8237	125.000	163.18	0.00	0.00	0.00
8238	125.000	164.90	0.00	0.00	0.00
8239	125.000	166.62	0.00	0.00	0.00
8240	125.000	168.01	0.00	0.00	0.00
8241	125.000	166.36	3.93	0.00	0.00
8242	125.000	159.73	16.31	0.00	0.00
8243	125.000	148.81	34.78	0.00	0.00
8244	125.000	135.84	57.21	0.00	0.00
8245	125.000	121.36	81.48	0.00	0.00
8246	125.000	105.90	105.57	0.00	0.00
8247	125.000	89.96	127.53	0.00	0.00
8248	125.000	74.02	145.51	0.00	0.00
8249	125.000	58.54	157.73	0.00	0.00
8250	125.000	43.97	160.39	0.00	0.00
8251	125.000	30.72	158.63	0.00	0.00
8252	125.000	19.21	156.86	0.00	0.00
8253	125.000	9.83	155.10	0.00	2.80
8254	125.000	2.92	153.34	0.00	10.27
8255	125.000	0.00	151.58	0.00	21.37
8256	125.000	0.00	149.81	0.00	35.13
8257	125.000	0.00	148.05	0.00	50.61
8258	125.000	0.00	146.29	0.00	66.89
8259	125.000	0.00	143.73	0.00	83.11
8260	125.000	0.00	134.17	0.00	98.45
8261	125.000	0.00	118.13	0.00	112.13
8262	125.000	0.00	97.84	0.00	123.40
8263	125.000	0.00	75.40	0.00	131.55
8264	125.000	0.00	52.84	0.00	135.71
8265	125.000	0.00	32.06	0.00	133.95
8266	125.000	0.00	14.89	0.00	132.19
8267	125.000	0.00	3.05	0.00	130.43
8268	125.000	0.00	0.00	0.00	128.66
8269	125.000	0.00	0.00	0.00	126.90
8270	125.000	0.00	0.00	0.00	125.14
8271	125.000	0.00	0.00	0.00	123.38
8272	125.000	0.00	0.00	0.00	121.61
8273	125.000	0.00	0.00	0.00	119.85
8274	125.000	0.00	0.00	0.00	117.19
8275	125.000	0.00	0.00	0.00	109.60
8276	125.000	0.00	0.00	0.00	97.79
8277	125.000	0.00	0.00	0.00	83.12
8278	125.000	0.00	0.00	0.00	66.86
8279	125.000	0.00	0.00	0.00	50.22
8280	125.000	0.00	0.00	0.00	34.33
8281	125.000	0.00	0.00	0.00	20.27
8282	125.000	0.00	0.00	0.00	9.01
8283	125.000	0.00	0.00	0.00	1.48
8284	125.000	0.00	0.00	0.00	0.00
8285	125.000	0.00	0.00	0.00	0.00
8286	125.000	0.00	0.00	0.00	0.00
8287	125.000	0.00	0.00	0.00	0.00
8288	125.000	0.00	0.00	0.00	0.00
8289	125.000	0.00	0.00	0.00	0.00
8290	125.000	0.00	0.00	0.00	0.00
8291	125.000	0.00	0.00	0.00	0.00


8192	140.000	75.00	0.00	0.00	0.00
8193	140.000	76.50	0.00	0.00	0.00
8194	140.000	78.00	0.00	0.00	0.00
8195	140.000	79.50	0.00	0.00	0.00
8196	140.000	81.00	0.00	0.00	0.00
8197	140.000	82.50	0.00	0.00	0.00
8198	140.000	84.00	0.00	0.00	0.00
8199	140.000	85.50	0.00	0.00	0.00
8200	140.000	87.00	0.00	0.00	0.00
8201	140.000	88.50	0.00	0.00	0.00
8202	140.000	90.00	0.00	0.00	0.00
8203	140.000	91.50	0.00	0.00	0.00
8204	140.000	93.00	0.00	0.00	0.00
8205	140.000	94.50	0.00	0.00	0.00
8206	140.000	96.00	0.00	0.00	0.00
8207	140.000	97.50	0.00	0.00	0.00
8208	140.000	99.00	0.00	0.00	0.00
8209	140.000	100.50	0.00	8.48	0.00
8210	140.000	102.00	0.00	36.27	0.00
8211	140.000	103.50	0.00	71.14	0.00
8212	140.000	105.00	0.00	99.43	0.00
8213	140.000	106.50	0.00	106.50	0.00
8214	140.000	108.00	0.00	108.00	0.00
8215	140.000	109.50	0.00	97.42	0.00
8216	140.000	111.00	0.00	67.61	0.00
8217	140.000	112.50	0.00	31.94	1.29
8218	140.000	114.00	0.00	4.58	16.99
8219	140.000	115.50	0.00	0.00	44.74
8220	140.000	117.00	0.00	0.00	76.83
8221	140.000	118.50	0.00	0.00	105.14
8222	140.000	120.00	0.00	0.00	120.00
8223	140.000	121.50	0.00	6.35	121.50
8224	140.000	123.00	0.00	42.91	123.00
8225	140.000	124.50	0.00	90.94	124.50
8226	140.000	126.00	0.00	124.82	126.00
8227	140.000	127.50	0.00	127.50	125.83
8228	140.000	129.00	0.00	128.99	117.89
8229	140.000	130.50	0.00	117.98	103.35
8230	140.000	132.00	0.00	89.56	84.22
8231	140.000	133.50	0.00	53.49	62.66
8232	140.000	135.00	0.00	20.03	40.91
8233	140.000	136.50	0.00	0.00	21.32
8234	140.000	138.00	0.00	0.00	6.33
8235	140.000	139.50	0.00	0.00	0.00
8236	140.000	141.00	0.00	0.00	0.00
8237	140.000	142.50	3.56	0.00	0.00
8238	140.000	144.00	13.51	0.00	0.00
8239	140.000	145.50	28.56	0.00	0.00
8240	140.000	146.49	47.38	0.00	0.00
8241	140.000	143.10	68.56	0.00	0.00
8242	140.000	133.80	89.74	0.00	0.00
8243	140.000	119.77	108.78	0.00	0.00
8244	140.000	103.46	124.94	0.00	0.00
8245	140.000	85.81	136.83	0.00	0.00
8246	140.000	67.77	142.50	0.00	0.00
8247	140.000	50.20	141.00	0.00	0.00
8248	140.000	33.97	139.50	0.00	0.00
8249	140.000	19.89	138.00	0.00	0.00
8250	140.000	8.72	136.50	0.00	0.00
8251	140.000	1.22	135.00	0.00	0.00
8252	140.000	0.00	133.50	0.00	0.00
8253	140.000	0.00	132.00	0.00	0.93
8254	140.000	0.00	130.50	0.00	12.88
8255	140.000	0.00	129.00	0.00	34.56
8256	140.000	0.00	124.71	0.00	60.98
8257	140.000	0.00	114.43	0.00	87.37
8258	140.000	0.00	99.77	0.00	109.20
8259	140.000	0.00	82.30	0.00	122.13
8260	140.000	0.00	63.55	0.00	121.50
8261	140.000	0.00	44.95	0.00	120.00
8262	140.000	0.00	27.89	0.00	118.50
8263	140.000	0.00	13.66	0.00	117.00
8264	140.000	0.00	3.51	0.00	115.50
8265	140.000	0.00	0.00	0.00	114.00
8266	140.000	0.00	0.00	0.00	112.50
8267	140.000	0.00	0.00	0.00	111.00
8268	140.000	0.00	0.00	0.00	109.50
8269	140.000	0.00	0.00	0.00	108.00
8270	140.000	0.00	0.00	0.00	106.50
8271	140.000	0.00	0.00	0.00	104.86
8272	140.000	0.00	0.00	0.00	99.48
8273	140.000	0.00	0.00	0.00	89.80
8274	140.000	0.00	0.00	0.00	77.11
8275	140.000	0.00	0.00	0.00	62.63
8276	140.000	0.00	0.00	0.00	47.53
8277	140.000	0.00	0.00	0.00	32.91
8278	140.000	0.00	0.00	0.00	19.78
8279	140.000	0.00	0.00	0.00	9.12
8280	140.000	0.00	0.00	0.00	1.82
8281	140.000	0.00	0.00	0.00	0.00
8282	140.000	0.00	0.00	0.00	0.00
8283	140.000	0.00	0.00	0.00	0.00
8284	140.000	0.00	0.00	0.00	0.00
8285	140.000	0.00	0.00	0.00	0.00
8286	140.000	0.00	0.00	0.00	0.00
8287	140.000	0.00	0.00	0.00	0.00
8288	140.000	0.00	0.00	0.00	0.00
8289	140.000	0.00	0.00	0.00	0.00
8290	140.000	0.00	0.00	0.00	0.00
8291	140.000	0.00	0.00	0.00	0.00

