# species: Megaselia abdita
# mRNA expression data from the gap genes hunchback (hb), Kruppel (Kr),
# giant (gt) and knirps (kni).
#
# Data format in this file:
# lineage = 2^mitotic cycle + nucleus position, with the mitotic cycle ranging
#           from C10 to C14, and nucleus position from 30 to 91 (depending on
#           the number of mitotic cycles). As a small example: in cycle C11, 
#           nucleus 8 has the lineage number 1032.
#
# time    = time starting at C12, in minutes
# 
# hb, Kr, gt, kni = expression levels per gene
#
# lineage   time    hb  Kr  gt  kni
8281	45.073	81.538		0.000		6.728		0.000	
8282	45.073	89.359		0.000		0.000		0.000	


8222	52.219	155.319		0.000		145.493		0.000	
8223	52.219	157.260		0.000		147.265		0.000	
8224	52.219	159.202		0.000		140.125		0.000	
8225	52.219	161.143		0.000		120.437		0.000	
8226	52.219	163.085		0.000		92.656		0.000	
8227	52.219	165.026		1.806		61.470		0.000	
8228	52.219	166.968		9.157		31.804		0.000	
8229	52.219	168.909		21.339		8.812		0.000	
8230	52.219	170.851		37.412		0.000		0.000	
8231	52.219	172.792		56.387		0.000		0.000	
8232	52.219	174.578		77.223		0.000		0.000	
8233	52.219	168.650		98.831		0.000		0.000	
8234	52.219	152.659		120.069		0.000		0.000	
8235	52.219	129.251		139.749		0.000		0.000	
8236	52.219	101.198		156.629		0.000		0.000	
8237	52.219	71.401		169.420		0.000		0.000	
8238	52.219	42.887		174.592		0.000		0.000	
8239	52.219	18.812		176.410		0.000		0.000	
8240	52.219	2.459		178.229		0.000		0.000	
8241	52.219	0.000		180.048		0.000		0.000	
8242	52.219	0.000		180.048		0.000		0.000	
8243	52.219	0.000		178.229		0.000		0.000	
8244	52.219	0.000		176.410		0.000		0.397	
8245	52.219	0.000		174.592		0.000		8.215	
8246	52.219	0.000		172.773		0.000		24.068	
8247	52.219	0.000		170.626		0.000		45.447	
8248	52.219	0.000		163.911		0.000		69.937	
8249	52.219	0.000		152.260		0.000		95.222	
8250	52.219	0.000		136.836		0.000		119.077	
8251	52.219	0.000		118.755		0.000		139.378	
8252	52.219	0.000		99.090		0.000		154.092	
8253	52.219	0.000		78.872		0.000		160.042	
8254	52.219	0.000		59.087		0.000		158.224	
8255	52.219	0.000		40.676		0.000		156.405	
8256	52.219	0.000		24.538		0.000		154.586	
8257	52.219	0.000		11.527		0.000		152.768	
8258	52.219	0.000		2.455		0.000		150.949	
8259	52.219	0.000		0.000		0.962		148.706	
8260	52.219	0.000		0.000		10.440		140.254	
8261	52.219	0.000		0.000		27.581		125.379	
8262	52.219	0.000		0.000		49.444		106.099	
8263	52.219	0.000		0.000		73.224		84.343	
8264	52.219	0.000		0.000		96.248		61.952	
8265	52.219	0.000		0.000		115.979		40.676	
8266	52.219	0.000		0.000		130.011		22.173	
8267	52.219	0.000		0.000		134.581		8.015	
8268	52.219	0.000		0.000		132.762		0.000	
8269	52.219	0.000		0.000		130.944		0.000	
8270	52.219	0.000		0.000		129.125		0.000	
8271	52.219	0.027		0.000		127.306		0.000	
8272	52.219	3.624		0.000		125.488		0.000	
8273	52.219	12.261		0.000		123.669		0.000	
8274	52.219	24.538		0.000		121.851		0.000	
8275	52.219	39.121		0.000		117.997		0.000	
8276	52.219	54.750		0.000		105.286		0.000	
8277	52.219	70.233		0.000		86.109		0.000	
8278	52.219	84.449		0.000		63.665		0.000	
8279	52.219	96.345		0.000		40.967		0.000	
8280	52.219	104.942		0.000		20.846		0.000	
8281	52.219	109.120		0.000		5.951		0.000	
8282	52.219	107.301		0.000		0.000		0.000	


8222	59.365	163.189		0.000		157.846		0.000	
8223	59.365	165.229		0.000		156.172		0.000	
8224	59.365	167.268		0.000		138.603		0.000	
8225	59.365	169.308		0.000		109.180		0.000	
8226	59.365	171.348		0.000		73.919		0.000	
8227	59.365	173.388		2.850		39.143		0.000	
8228	59.365	175.428		15.415		11.479		0.000	
8229	59.365	177.468		35.932		0.000		0.000	
8230	59.365	179.508		62.019		0.000		0.000	
8231	59.365	181.522		91.172		0.000		0.000	
8232	59.365	175.785		120.770		0.000		0.000	
8233	59.365	158.315		148.071		0.000		0.000	
8234	59.365	132.347		170.209		0.000		0.000	
8235	59.365	101.271		183.496		0.000		0.000	
8236	59.365	68.637		185.469		0.000		0.000	
8237	59.365	38.149		187.442		0.000		0.000	
8238	59.365	13.672		189.415		0.000		0.000	
8239	59.365	0.000		191.388		0.000		0.000	
8240	59.365	0.000		193.361		0.000		0.000	
8241	59.365	0.000		195.335		0.000		0.000	
8242	59.365	0.000		195.335		0.000		0.000	
8243	59.365	0.000		193.361		0.000		0.000	
8244	59.365	0.000		191.388		0.000		0.000	
8245	59.365	0.000		189.366		0.000		0.000	
8246	59.365	0.000		182.093		0.000		0.045	
8247	59.365	0.000		167.467		0.000		9.312	
8248	59.365	0.000		147.406		0.000		31.283	
8249	59.365	0.000		123.756		0.000		61.151	
8250	59.365	0.000		98.291		0.000		94.300	
8251	59.365	0.000		72.710		0.000		126.307	
8252	59.365	0.000		48.643		0.000		152.937	
8253	59.365	0.000		27.647		0.000		170.147	
8254	59.365	0.000		11.206		0.000		171.658	
8255	59.365	0.000		0.732		0.000		169.685	
8256	59.365	0.000		0.000		0.000		167.711	
8257	59.365	0.000		0.000		0.000		165.738	
8258	59.365	0.000		0.000		0.000		163.765	
8259	59.365	0.000		0.000		2.934		159.262	
8260	59.365	0.000		0.000		19.210		143.198	
8261	59.365	0.000		0.000		45.130		118.437	
8262	59.365	0.000		0.000		75.611		89.017	
8263	59.365	0.000		0.000		105.810		58.791	
8264	59.365	0.000		0.000		131.121		31.425	
8265	59.365	0.000		0.000		147.175		10.394	
8266	59.365	0.000		0.000		147.981		0.000	
8267	59.365	0.000		0.000		146.008		0.000	
8268	59.365	0.606		0.000		144.035		0.000	
8269	59.365	11.438		0.000		142.061		0.000	
8270	59.365	32.176		0.000		140.088		0.000	
8271	59.365	58.229		0.000		138.115		0.000	
8272	59.365	85.241		0.000		136.142		0.000	
8273	59.365	109.095		0.000		134.169		0.000	
8274	59.365	125.913		0.000		132.191		0.000	
8275	59.365	130.223		0.000		124.555		0.000	
8276	59.365	128.250		0.000		108.490		0.000	
8277	59.365	126.277		0.000		87.128		0.000	
8278	59.365	124.304		0.000		63.431		0.000	
8279	59.365	122.331		0.000		40.189		0.000	
8280	59.365	120.358		0.000		20.021		0.000	
8281	59.365	118.385		0.000		5.376		0.000	
8282	59.365	116.411		0.000		0.000		0.000	


8222	66.511	166.662		0.000		165.221		0.000	
8223	66.511	168.745		0.000		167.286		0.000	
8224	66.511	170.828		0.000		162.427		0.000	
8225	66.511	172.911		0.000		144.130		0.000	
8226	66.511	174.995		0.000		116.480		0.000	
8227	66.511	177.078		1.424		83.824		0.000	
8228	66.511	179.161		12.702		50.729		0.000	
8229	66.511	181.244		33.144		21.978		0.000	
8230	66.511	183.328		60.129		2.577		0.000	
8231	66.511	182.168		90.906		0.000		0.000	
8232	66.511	168.199		122.589		0.000		0.000	
8233	66.511	143.904		152.160		0.000		0.000	
8234	66.511	112.930		176.466		0.000		0.000	
8235	66.511	79.101		192.069		0.000		0.000	
8236	66.511	46.411		194.134		0.000		0.000	
8237	66.511	19.027		196.200		0.000		0.000	
8238	66.511	1.290		198.265		0.000		0.000	
8239	66.511	0.000		200.330		0.000		0.000	
8240	66.511	0.000		202.395		0.000		0.000	
8241	66.511	0.000		204.461		0.000		0.000	
8242	66.511	0.000		204.461		0.000		0.000	
8243	66.511	0.000		202.395		0.000		0.000	
8244	66.511	0.000		200.330		0.000		0.370	
8245	66.511	0.000		198.265		0.000		10.721	
8246	66.511	0.000		194.476		0.000		32.256	
8247	66.511	0.000		181.009		0.000		61.007	
8248	66.511	0.000		159.318		0.000		93.163	
8249	66.511	0.000		132.192		0.000		125.064	
8250	66.511	0.000		102.307		0.000		153.203	
8251	66.511	0.000		72.233		0.000		174.229	
8252	66.511	0.000		44.428		0.000		183.808	
8253	66.511	0.000		21.244		0.000		181.743	
8254	66.511	0.000		4.919		0.000		179.678	
8255	66.511	0.000		0.000		0.000		177.612	
8256	66.511	0.000		0.000		0.000		175.107	
8257	66.511	0.000		0.000		0.052		163.681	
8258	66.511	0.000		0.000		9.148		142.756	
8259	66.511	0.000		0.000		30.416		115.758	
8260	66.511	0.000		0.000		59.028		85.966	
8261	66.511	0.000		0.000		90.373		56.508	
8262	66.511	0.000		0.000		120.056		30.360	
8263	66.511	0.000		0.000		143.896		10.351	
8264	66.511	0.000		0.000		157.931		0.000	
8265	66.511	0.000		0.000		156.960		0.000	
8266	66.511	0.000		0.000		154.894		0.000	
8267	66.511	0.000		0.000		152.829		0.000	
8268	66.511	7.418		0.000		150.764		0.000	
8269	66.511	26.472		0.000		148.699		0.000	
8270	66.511	52.419		0.000		146.633		0.000	
8271	66.511	80.757		0.000		144.568		0.000	
8272	66.511	107.222		0.000		142.503		0.000	
8273	66.511	127.790		0.000		138.437		0.000	
8274	66.511	138.372		0.000		123.805		0.000	
8275	66.511	136.307		0.000		101.167		0.000	
8276	66.511	134.242		0.000		74.470		0.000	
8277	66.511	132.177		0.000		47.440		0.000	
8278	66.511	130.111		0.000		23.583		0.000	
8279	66.511	128.046		0.000		6.188		0.000	
8280	66.511	125.981		0.000		0.000		0.000	
8281	66.511	123.916		0.000		0.000		0.000	
8282	66.511	121.850		0.000		0.000		0.000	


8222	73.656	164.909		0.000		162.723		0.000	
8223	73.656	166.970		0.000		134.869		0.000	
8224	73.656	169.031		0.000		88.925		0.000	
8225	73.656	171.093		0.000		40.276		0.000	
8226	73.656	173.154		0.000		5.078		0.000	
8227	73.656	175.216		4.474		0.000		0.000	
8228	73.656	177.277		20.017		0.000		0.000	
8229	73.656	179.338		44.075		0.000		0.000	
8230	73.656	181.400		73.774		0.000		0.000	
8231	73.656	183.461		106.096		0.000		0.000	
8232	73.656	175.106		137.879		0.000		0.000	
8233	73.656	147.498		165.819		0.000		0.000	
8234	73.656	108.207		186.468		0.000		0.000	
8235	73.656	65.221		193.406		0.000		0.000	
8236	73.656	26.886		195.485		0.000		0.000	
8237	73.656	1.906		197.565		0.000		0.000	
8238	73.656	0.000		199.645		0.000		0.000	
8239	73.656	0.000		201.724		0.000		0.000	
8240	73.656	0.000		203.804		0.000		0.000	
8241	73.656	0.000		205.884		0.000		0.000	
8242	73.656	0.000		205.884		0.000		0.000	
8243	73.656	0.000		203.292		0.000		1.180	
8244	73.656	0.000		189.767		0.000		13.707	
8245	73.656	0.000		164.540		0.000		36.724	
8246	73.656	0.000		131.930		0.000		66.359	
8247	73.656	0.000		96.089		0.000		98.891	
8248	73.656	0.000		61.005		0.000		130.746	
8249	73.656	0.000		30.496		0.000		158.500	
8250	73.656	0.000		8.218		0.000		178.878	
8251	73.656	0.000		0.000		0.000		187.167	
8252	73.656	0.000		0.000		0.000		185.087	
8253	73.656	0.000		0.000		0.000		183.008	
8254	73.656	0.000		0.000		0.000		180.928	
8255	73.656	0.000		0.000		2.208		178.812	
8256	73.656	0.000		0.000		31.203		166.861	
8257	73.656	0.000		0.000		79.537		141.409	
